order_number,customer_key,product_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO72605,8879,273,12/8/2013,12/15/2013,12/20/2013,70,1,70
SO72606,7994,274,12/8/2013,12/15/2013,12/20/2013,70,1,70
SO72606,7994,250,12/8/2013,12/15/2013,12/20/2013,50,1,50
SO72606,7994,166,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72607,4413,289,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72608,5749,295,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72608,5749,278,12/8/2013,12/15/2013,12/20/2013,54,1,54
SO72609,9203,174,12/8/2013,12/15/2013,12/20/2013,22,1,22
SO72609,9203,104,12/8/2013,12/15/2013,12/20/2013,10,1,10
SO72609,9203,295,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72609,9203,166,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72610,3178,290,12/8/2013,12/15/2013,12/20/2013,4,1,4
SO72610,3178,287,12/8/2013,12/15/2013,12/20/2013,33,1,33
SO72610,3178,259,12/8/2013,12/15/2013,12/20/2013,2,1,2
SO72610,3178,168,12/8/2013,12/15/2013,12/20/2013,8,1,8
SO72611,14303,285,12/8/2013,12/15/2013,12/20/2013,21,1,21
SO72611,14303,290,12/8/2013,12/15/2013,12/20/2013,4,1,4
SO72611,14303,166,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72611,14303,244,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72612,5190,291,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72612,5190,245,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72613,2534,291,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72613,2534,288,12/8/2013,12/15/2013,12/20/2013,29,1,29
SO72613,2534,246,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72614,1531,289,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72614,1531,284,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72614,1531,246,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72615,4762,289,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72615,4762,284,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72615,4762,244,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72615,4762,233,12/8/2013,12/15/2013,12/20/2013,24,1,24
SO72616,9013,108,12/8/2013,12/15/2013,12/20/2013,540,1,540
SO72616,9013,104,12/8/2013,12/15/2013,12/20/2013,10,1,10
SO72616,9013,295,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72617,4504,116,12/8/2013,12/15/2013,12/20/2013,769,1,769
SO72617,4504,289,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72617,4504,283,12/8/2013,12/15/2013,12/20/2013,30,1,30
SO72617,4504,245,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72618,2725,120,12/8/2013,12/15/2013,12/20/2013,2295,1,2295
SO72619,7423,121,12/8/2013,12/15/2013,12/20/2013,2295,1,2295
SO72619,7423,174,12/8/2013,12/15/2013,12/20/2013,22,1,22
SO72619,7423,245,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72620,7429,122,12/8/2013,12/15/2013,12/20/2013,2295,1,2295
SO72620,7429,284,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72620,7429,259,12/8/2013,12/15/2013,12/20/2013,2,1,2
SO72621,10056,147,12/8/2013,12/15/2013,12/20/2013,742,1,742
SO72621,10056,280,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72622,16699,131,12/8/2013,12/15/2013,12/20/2013,1120,1,1120
SO72622,16699,244,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72622,16699,234,12/8/2013,12/15/2013,12/20/2013,24,1,24
SO72623,16714,132,12/8/2013,12/15/2013,12/20/2013,1120,1,1120
SO72623,16714,295,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72623,16714,235,12/8/2013,12/15/2013,12/20/2013,24,1,24
SO72623,16714,105,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72624,5624,125,12/8/2013,12/15/2013,12/20/2013,2320,1,2320
SO72624,5624,284,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72624,5624,289,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72624,5624,244,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72625,3049,122,12/8/2013,12/15/2013,12/20/2013,2295,1,2295
SO72625,3049,104,12/8/2013,12/15/2013,12/20/2013,10,1,10
SO72625,3049,295,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72626,4576,117,12/8/2013,12/15/2013,12/20/2013,769,1,769
SO72626,4576,274,12/8/2013,12/15/2013,12/20/2013,70,1,70
SO72627,15646,146,12/8/2013,12/15/2013,12/20/2013,742,1,742
SO72627,15646,166,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72628,15286,155,12/8/2013,12/15/2013,12/20/2013,1215,1,1215
SO72628,15286,295,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72628,15286,166,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72628,15286,105,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72629,4890,160,12/8/2013,12/15/2013,12/20/2013,2384,1,2384
SO72629,4890,105,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72629,4890,295,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72629,4890,245,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72630,13326,127,12/8/2013,12/15/2013,12/20/2013,540,1,540
SO72630,13326,285,12/8/2013,12/15/2013,12/20/2013,21,1,21
SO72630,13326,290,12/8/2013,12/15/2013,12/20/2013,4,1,4
SO72630,13326,259,12/8/2013,12/15/2013,12/20/2013,2,1,2
SO72631,11246,133,12/8/2013,12/15/2013,12/20/2013,1120,1,1120
SO72631,11246,295,12/8/2013,12/15/2013,12/20/2013,5,1,5
SO72631,11246,105,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72631,11246,278,12/8/2013,12/15/2013,12/20/2013,54,1,54
SO72632,10927,132,12/8/2013,12/15/2013,12/20/2013,1120,1,1120
SO72632,10927,276,12/8/2013,12/15/2013,12/20/2013,54,1,54
SO72632,10927,233,12/8/2013,12/15/2013,12/20/2013,24,1,24
SO72633,10929,133,12/8/2013,12/15/2013,12/20/2013,1120,1,1120
SO72633,10929,249,12/8/2013,12/15/2013,12/20/2013,50,1,50
SO72634,8157,136,12/8/2013,12/15/2013,12/20/2013,1701,1,1701
SO72634,8157,286,12/8/2013,12/15/2013,12/20/2013,25,1,25
SO72634,8157,259,12/8/2013,12/15/2013,12/20/2013,2,1,2
SO72635,8109,136,12/8/2013,12/15/2013,12/20/2013,1701,1,1701
SO72636,3732,137,12/8/2013,12/15/2013,12/20/2013,1701,1,1701
SO72636,3732,246,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72637,18393,161,12/8/2013,12/15/2013,12/20/2013,2384,1,2384
SO72637,18393,279,12/8/2013,12/15/2013,12/20/2013,9,1,9
SO72638,17135,128,12/8/2013,12/15/2013,12/20/2013,540,1,540
SO72638,17135,244,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72639,2135,154,12/8/2013,12/15/2013,12/20/2013,1215,1,1215
SO72639,2135,244,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72640,2639,159,12/8/2013,12/15/2013,12/20/2013,2384,1,2384
SO72640,2639,245,12/8/2013,12/15/2013,12/20/2013,35,1,35
SO72641,3035,282,12/9/2013,12/16/2013,12/21/2013,25,1,25
SO72641,3035,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72641,3035,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72641,3035,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72642,4806,290,12/9/2013,12/16/2013,12/21/2013,4,1,4
SO72642,4806,286,12/9/2013,12/16/2013,12/21/2013,25,1,25
SO72642,4806,293,12/9/2013,12/16/2013,12/21/2013,64,1,64
SO72643,7746,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72643,7746,275,12/9/2013,12/16/2013,12/21/2013,54,1,54
SO72644,11850,284,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72644,11850,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72644,11850,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72644,11850,168,12/9/2013,12/16/2013,12/21/2013,8,1,8
SO72645,103,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72645,103,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72645,103,247,12/9/2013,12/16/2013,12/21/2013,55,1,55
SO72646,4096,142,12/9/2013,12/16/2013,12/21/2013,2443,1,2443
SO72646,4096,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72646,4096,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72646,4096,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72647,8953,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72647,8953,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72648,16325,125,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72648,16325,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72648,16325,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72649,2573,122,12/9/2013,12/16/2013,12/21/2013,2295,1,2295
SO72649,2573,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72649,2573,250,12/9/2013,12/16/2013,12/21/2013,50,1,50
SO72650,6835,124,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72650,6835,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72650,6835,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72650,6835,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72650,6835,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72651,6979,119,12/9/2013,12/16/2013,12/21/2013,769,1,769
SO72651,6979,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72651,6979,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72651,6979,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72652,3835,116,12/9/2013,12/16/2013,12/21/2013,769,1,769
SO72652,3835,251,12/9/2013,12/16/2013,12/21/2013,50,1,50
SO72653,6781,123,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72654,8477,123,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72654,8477,284,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72655,3992,125,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72655,3992,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72655,3992,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72656,4615,122,12/9/2013,12/16/2013,12/21/2013,2295,1,2295
SO72656,4615,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72656,4615,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72656,4615,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72656,4615,247,12/9/2013,12/16/2013,12/21/2013,55,1,55
SO72656,4615,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72656,4615,251,12/9/2013,12/16/2013,12/21/2013,50,1,50
SO72656,4615,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72657,10538,123,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72658,10834,120,12/9/2013,12/16/2013,12/21/2013,2295,1,2295
SO72659,10836,121,12/9/2013,12/16/2013,12/21/2013,2295,1,2295
SO72659,10836,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72659,10836,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72659,10836,246,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72660,8323,114,12/9/2013,12/16/2013,12/21/2013,565,1,565
SO72661,5052,115,12/9/2013,12/16/2013,12/21/2013,565,1,565
SO72662,8303,109,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72662,8303,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72662,8303,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72662,8303,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72663,683,278,12/9/2013,12/16/2013,12/21/2013,54,1,54
SO72664,508,285,12/9/2013,12/16/2013,12/21/2013,21,1,21
SO72664,508,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72665,13994,290,12/9/2013,12/16/2013,12/21/2013,4,1,4
SO72665,13994,287,12/9/2013,12/16/2013,12/21/2013,33,1,33
SO72665,13994,235,12/9/2013,12/16/2013,12/21/2013,24,1,24
SO72666,828,282,12/9/2013,12/16/2013,12/21/2013,25,1,25
SO72666,828,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72666,828,245,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72667,6580,283,12/9/2013,12/16/2013,12/21/2013,30,1,30
SO72667,6580,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72667,6580,235,12/9/2013,12/16/2013,12/21/2013,24,1,24
SO72667,6580,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72668,9533,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72668,9533,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72668,9533,275,12/9/2013,12/16/2013,12/21/2013,54,1,54
SO72668,9533,233,12/9/2013,12/16/2013,12/21/2013,24,1,24
SO72669,846,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72669,846,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72669,846,245,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72670,2942,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72670,2942,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72670,2942,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72670,2942,260,12/9/2013,12/16/2013,12/21/2013,120,1,120
SO72671,7834,274,12/9/2013,12/16/2013,12/21/2013,70,1,70
SO72671,7834,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72672,5918,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72673,5726,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72673,5726,279,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72674,10309,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72674,10309,246,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72674,10309,234,12/9/2013,12/16/2013,12/21/2013,24,1,24
SO72675,8940,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72675,8940,245,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72675,8940,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72676,1752,284,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72676,1752,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72676,1752,246,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72676,1752,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72677,3817,286,12/9/2013,12/16/2013,12/21/2013,25,1,25
SO72677,3817,290,12/9/2013,12/16/2013,12/21/2013,4,1,4
SO72677,3817,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72678,8055,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72679,9064,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72679,9064,282,12/9/2013,12/16/2013,12/21/2013,25,1,25
SO72679,9064,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72680,13576,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72681,14793,285,12/9/2013,12/16/2013,12/21/2013,21,1,21
SO72681,14793,278,12/9/2013,12/16/2013,12/21/2013,54,1,54
SO72682,8486,290,12/9/2013,12/16/2013,12/21/2013,4,1,4
SO72682,8486,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72683,131,284,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72683,131,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72684,231,284,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72684,231,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72684,231,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72685,782,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72685,782,284,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72685,782,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72686,677,284,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72686,677,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72687,3726,284,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72687,3726,289,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72687,3726,248,12/9/2013,12/16/2013,12/21/2013,50,1,50
SO72688,5371,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72689,2413,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72690,1478,250,12/9/2013,12/16/2013,12/21/2013,50,1,50
SO72691,1551,251,12/9/2013,12/16/2013,12/21/2013,50,1,50
SO72691,1551,279,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72692,9003,110,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72692,9003,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72692,9003,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72692,9003,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72693,4526,117,12/9/2013,12/16/2013,12/21/2013,769,1,769
SO72693,4526,168,12/9/2013,12/16/2013,12/21/2013,8,1,8
SO72694,3027,114,12/9/2013,12/16/2013,12/21/2013,565,1,565
SO72694,3027,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72694,3027,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72695,9034,110,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72695,9034,282,12/9/2013,12/16/2013,12/21/2013,25,1,25
SO72695,9034,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72696,4429,118,12/9/2013,12/16/2013,12/21/2013,769,1,769
SO72696,4429,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72696,4429,273,12/9/2013,12/16/2013,12/21/2013,70,1,70
SO72697,7430,123,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72697,7430,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72698,7382,124,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72698,7382,104,12/9/2013,12/16/2013,12/21/2013,10,1,10
SO72698,7382,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72698,7382,233,12/9/2013,12/16/2013,12/21/2013,24,1,24
SO72699,16900,151,12/9/2013,12/16/2013,12/21/2013,742,1,742
SO72699,16900,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72700,5660,121,12/9/2013,12/16/2013,12/21/2013,2295,1,2295
SO72701,5662,120,12/9/2013,12/16/2013,12/21/2013,2295,1,2295
SO72701,5662,246,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72702,13599,138,12/9/2013,12/16/2013,12/21/2013,1701,1,1701
SO72702,13599,290,12/9/2013,12/16/2013,12/21/2013,4,1,4
SO72702,13599,286,12/9/2013,12/16/2013,12/21/2013,25,1,25
SO72702,13599,247,12/9/2013,12/16/2013,12/21/2013,55,1,55
SO72703,11200,143,12/9/2013,12/16/2013,12/21/2013,2443,1,2443
SO72703,11200,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72703,11200,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72703,11200,247,12/9/2013,12/16/2013,12/21/2013,55,1,55
SO72704,11202,143,12/9/2013,12/16/2013,12/21/2013,2443,1,2443
SO72704,11202,287,12/9/2013,12/16/2013,12/21/2013,33,1,33
SO72704,11202,290,12/9/2013,12/16/2013,12/21/2013,4,1,4
SO72704,11202,245,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72704,11202,277,12/9/2013,12/16/2013,12/21/2013,54,1,54
SO72705,16744,134,12/9/2013,12/16/2013,12/21/2013,1120,1,1120
SO72705,16744,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72706,2023,111,12/9/2013,12/16/2013,12/21/2013,565,1,565
SO72706,2023,174,12/9/2013,12/16/2013,12/21/2013,22,1,22
SO72706,2023,168,12/9/2013,12/16/2013,12/21/2013,8,1,8
SO72707,2974,120,12/9/2013,12/16/2013,12/21/2013,2295,1,2295
SO72707,2974,247,12/9/2013,12/16/2013,12/21/2013,55,1,55
SO72708,5638,123,12/9/2013,12/16/2013,12/21/2013,2320,1,2320
SO72708,5638,259,12/9/2013,12/16/2013,12/21/2013,2,1,2
SO72709,4583,116,12/9/2013,12/16/2013,12/21/2013,769,1,769
SO72709,4583,283,12/9/2013,12/16/2013,12/21/2013,30,1,30
SO72709,4583,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72709,4583,278,12/9/2013,12/16/2013,12/21/2013,54,1,54
SO72710,2110,121,12/9/2013,12/16/2013,12/21/2013,2295,1,2295
SO72710,2110,247,12/9/2013,12/16/2013,12/21/2013,55,1,55
SO72711,5821,147,12/9/2013,12/16/2013,12/21/2013,742,1,742
SO72711,5821,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72711,5821,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72711,5821,260,12/9/2013,12/16/2013,12/21/2013,120,1,120
SO72712,17132,160,12/9/2013,12/16/2013,12/21/2013,2384,1,2384
SO72712,17132,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72712,17132,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72712,17132,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72713,17071,162,12/9/2013,12/16/2013,12/21/2013,2384,1,2384
SO72713,17071,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72714,13292,127,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72715,11009,126,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72715,11009,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72715,11009,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72715,11009,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72716,13296,128,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72716,13296,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72716,13296,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72716,13296,247,12/9/2013,12/16/2013,12/21/2013,55,1,55
SO72717,7980,135,12/9/2013,12/16/2013,12/21/2013,1701,1,1701
SO72717,7980,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72717,7980,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72717,7980,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72718,8295,135,12/9/2013,12/16/2013,12/21/2013,1701,1,1701
SO72718,8295,286,12/9/2013,12/16/2013,12/21/2013,25,1,25
SO72718,8295,290,12/9/2013,12/16/2013,12/21/2013,4,1,4
SO72718,8295,247,12/9/2013,12/16/2013,12/21/2013,55,1,55
SO72718,8295,244,12/9/2013,12/16/2013,12/21/2013,35,1,35
SO72719,9967,131,12/9/2013,12/16/2013,12/21/2013,1120,1,1120
SO72720,9902,132,12/9/2013,12/16/2013,12/21/2013,1120,1,1120
SO72721,3717,128,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72721,3717,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72721,3717,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72721,3717,168,12/9/2013,12/16/2013,12/21/2013,8,1,8
SO72722,2608,128,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72722,2608,234,12/9/2013,12/16/2013,12/21/2013,24,1,24
SO72723,7178,160,12/9/2013,12/16/2013,12/21/2013,2384,1,2384
SO72723,7178,291,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72723,7178,288,12/9/2013,12/16/2013,12/21/2013,29,1,29
SO72724,16987,129,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72724,16987,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72724,16987,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72725,15919,128,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72725,15919,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72725,15919,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72725,15919,275,12/9/2013,12/16/2013,12/21/2013,54,1,54
SO72725,15919,166,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72726,15922,126,12/9/2013,12/16/2013,12/21/2013,540,1,540
SO72726,15922,105,12/9/2013,12/16/2013,12/21/2013,9,1,9
SO72726,15922,295,12/9/2013,12/16/2013,12/21/2013,5,1,5
SO72727,5686,110,12/10/2013,12/17/2013,12/22/2013,540,1,540
SO72727,5686,282,12/10/2013,12/17/2013,12/22/2013,25,1,25
SO72727,5686,289,12/10/2013,12/17/2013,12/22/2013,5,1,5
SO72727,5686,246,12/10/2013,12/17/2013,12/22/2013,35,1,35
SO72728,2971,164,12/10/2013,12/17/2013,12/22/2013,2384,1,2384
SO72728,2971,244,12/10/2013,12/17/2013,12/22/2013,35,1,35
SO72729,3021,159,12/10/2013,12/17/2013,12/22/2013,2384,1,2384
SO72729,3021,275,12/10/2013,12/17/2013,12/22/2013,54,1,54
SO72730,3031,160,12/10/2013,12/17/2013,12/22/2013,2384,1,2384
SO72730,3031,246,12/10/2013,12/17/2013,12/22/2013,35,1,35
SO72731,3032,158,12/10/2013,12/17/2013,12/22/2013,2384,1,2384
SO72731,3032,245,12/10/2013,12/17/2013,12/22/2013,35,1,35
SO72732,18194,295,12/10/2013,12/17/2013,12/22/2013,5,1,5
SO72732,18194,104,12/10/2013,12/17/2013,12/22/2013,10,1,10
SO72732,18194,245,12/10/2013,12/17/2013,12/22/2013,35,1,35
SO72733,17931,291,12/10/2013,12/17/2013,12/22/2013,5,1,5
SO72733,17931,259,12/10/2013,12/17/2013,12/22/2013,2,1,2
SO72733,17931,168,12/10/2013,12/17/2013,12/22/2013,8,1,8
SO72734,18062,290,12/10/2013,12/17/2013,12/22/2013,4,1,4
SO72735,2636,260,12/10/2013,12/17/2013,12/22/2013,120,1,120
SO72736,6059,277,12/10/2013,12/17/2013,12/22/2013,54,1,54
SO72737,9717,123,12/10/2013,12/17/2013,12/22/2013,2320,1,2320
SO72737,9717,174,12/10/2013,12/17/2013,12/22/2013,22,1,22
SO72737,9717,166,12/10/2013,12/17/2013,12/22/2013,9,1,9
SO72738,5532,117,12/10/2013,12/17/2013,12/22/2013,769,1,769
SO72738,5532,283,12/10/2013,12/17/2013,12/22/2013,30,1,30
SO72738,5532,289,12/10/2013,12/17/2013,12/22/2013,5,1,5
SO72738,5532,246,12/10/2013,12/17/2013,12/22/2013,35,1,35
SO72738,5532,166,12/10/2013,12/17/2013,12/22/2013,9,1,9
SO72739,5542,116,12/10/2013,12/17/2013,12/22/2013,769,1,769
SO72739,5542,174,12/10/2013,12/17/2013,12/22/2013,22,1,22
SO72739,5542,247,12/10/2013,12/17/2013,12/22/2013,55,1,55
SO72740,5289,113,12/10/2013,12/17/2013,12/22/2013,565,1,565
SO72740,5289,174,12/10/2013,12/17/2013,12/22/2013,22,1,22
SO72741,18132,290,12/10/2013,12/17/2013,12/22/2013,4,1,4
SO72742,18051,290,12/10/2013,12/17/2013,12/22/2013,4,1,4
SO72742,18051,244,12/10/2013,12/17/2013,12/22/2013,35,1,35
